Floor,Garden,Layout,Price,Region,Size,Year 
6,北蜂窝103号院,1室1厅,320,海淀-军博-羊,40,1981
3,优山美地B区,6室4厅,5500,顺义-中央别墅区-榆,970,2004
11,光大水墨风景,3室2厅,2350,海淀-万柳-万,147,2005
27,长安驿,1室1厅,600,朝阳-建国门外-建,79,2009
25,紫绶园,2室2厅,540,朝阳-北苑-秋,115,2004
12,嘉铭桐城A区,3室2厅,1320,朝阳-亚运村-北,157,2008
17,北京尊府,3室2厅,3620,西城-金融街-闹,185,2010
11,懿品府,2室2厅,255,密云-密云-西,90,2013
6,大宁山庄,1室2厅,300,房山-长阳-京,78,2010
6,仓上小区(五里仓社区),2室1厅,260,顺义-顺义城-集,75,1992
15,泰禾昌平拾景园(别墅),4室2厅,650,昌平-南邵-南,138,2016
5,水碓子小区,2室1厅,450,朝阳-朝阳公园西-朝,66,1965
20,世纪家园,2室2厅,285,密云-密云-新,102,2007
10,顺义区马坡镇姚店村22号公寓,2室1厅,65,顺义-马坡-南,45,2016
6,农光东里,2室1厅,335,朝阳-劲松东-南,51,1997
20,中国铁建原香漫谷二区,3室1厅,220,房山-城关-德,89,2013
6,万宁小区,2室1厅,168,房山-城关-房,69,1996
6,果园西里小区,2室1厅,160,密云-密云-果,61,1999
6,八里庄北里,3室1厅,620,海淀-定慧寺-玲,78,1996
21,缘溪堂,3室2厅,3249,海淀-公主坟东-玉,347,2007
20,华清嘉园,3室2厅,1300,海淀-五道口-成,117,2002
23,横一条甲18号院,1室1厅,360,丰台-宋家庄-横,68,2010
2,丽斯花园别墅,4室3厅,2500,顺义-天竺-开,319,2003
12,流星花园三区,2室1厅,468,昌平-回龙观-文,86,2003
33,燕达首尔国际村,1室1厅,51,北京周边-燕郊-燕,39,2014
27,美景东方,1室1厅,420,朝阳-华威桥-松,55,2003
4,中粮瑞府,5室4厅,3900,朝阳-来广营-香,468,2016
22,望京西园三区,2室2厅,720,朝阳-望京东-望,102,2002
14,首开熙悦汇,2室2厅,140,房山-长阳-长,50,2017
29,万年花城,2室1厅,485,丰台-玉泉营-首,74,2007
17,瑞士公寓,2室1厅,1380,东城-东直门外-工,127,2008
15,双锦园小区,2室1厅,290,石景山-鲁谷-鲁,62,1994
6,乔庄北街249号院,2室2厅,330,通州-乔庄-乔,96,2000
26,茉藜园,2室2厅,550,朝阳-北苑-春,99,2005
15,永达逸家,2室2厅,820,海淀-田村-玉,102,2005
20,中国铁建原香漫谷四区,2室1厅,215,房山-城关-德,89,2013
23,中信禧园北区(中信城三期),3室2厅,2188,西城-陶然亭-果,137,2013
18,博客园,1室1厅,255,通州-乔庄-乔,60,2006
24,沿海赛洛城北区,1室1厅,340,朝阳-百子湾-百,51,2007
4,北京城建龙樾华府,5室3厅,1100,昌平-北七家-北,273,2016
3,六铺炕二区,2室1厅,720,西城-六铺炕-六,59,1960
11,加州水郡(西区),1室1厅,236,房山-长阳-昊,65,2011
6,美林湾,3室2厅,239.8,北京周边-燕郊-神,120,2009
3,天恒别墅山,5室3厅,850,怀柔-怀柔-红,198,2010
21,都会华庭,3室2厅,840,朝阳-八里庄-十,153,2002
32,UHN国际村,1室1厅,650,朝阳-太阳宫-曙,67,2008
6,高原街小区,2室1厅,440,朝阳-芍药居-高,55,1996
2,纳帕溪谷,4室4厅,1400,昌平-小汤山北-沙,350,2010
6,西坝河东里,2室1厅,395,朝阳-太阳宫-北,57,1986
30,芳城园一区,4室2厅,1150,丰台-方庄-方,238,2004
21,中海御鑫阁,1室,262,丰台-科技园区-六,36,2013
6,昊天伟业嘉园北里,1室1厅,210,房山-良乡-多,53,2005
6,羊耳峪里,1室1厅,96,房山-燕山-东,45,1992
6,金鑫苑小区,2室2厅,180,房山-窦店-大,87,2004
6,燕化星城健德四里,2室1厅,232,房山-阎村-紫,82,2000
6,田村路37号院,2室1厅,415,海淀-田村-田,65,1990
28,巨富九璟湾,2室1厅,95,北京周边-廊坊-京,77,2017
24,智学苑,4室2厅,750,海淀-西二旗-西,161,1999
22,永清鑫琳花园,2室2厅,80,北京周边-廊坊-西,74,2015
6,鹿海园三里,2室2厅,360,大兴-瀛海镇-泰,78,2005
17,艺水芳园,3室1厅,512,朝阳-双桥-北,113,2005
15,园博嘉园(西区),3室2厅,679,丰台-卢沟桥-万,140,2013
11,富力爱丁堡公馆,3室2厅,2400,朝阳-东大桥-白,192,2006
6,平乐园小区,1室1厅,270,朝阳-华威桥-南,48,1994
6,冬晴园,2室1厅,850,海淀-西北旺-后,102,2008
16,万香苑,2室2厅,105,延庆-延庆城区-京,74,2016
6,兴房东里,3室1厅,200,房山-城关-兴,99,1996
27,慧时欣园,1室1厅,398,丰台-木樨园-光,59,2005
6,六里桥北里,2室1厅,365,丰台-六里桥西-莲,54,1988
24,孔雀大卫城顺园,1室1厅,65,北京周边-廊坊-北,43,2017
5,昌盛园一区,3室2厅,430,昌平-昌平县城-昌,120,1997
6,西辛南区,2室1厅,200,顺义-顺义城-西,49,1997
10,大河庄苑,3室2厅,1400,海淀-中关村-苏,143,2005
6,杨庄路22号院,2室1厅,412,通州-通州北苑-杨,76,2004
3,香山清琴,5室3厅,6299,海淀-香山西-团,487,2008
18,中兴和园,2室1厅,200,北京周边-燕郊-燕,89,2013
18,新里西斯莱公馆,3室1厅,635,大兴-高米店-辅,115,2012
6,田家园小区,2室2厅,195,房山-窦店-大,93,2009
6,芳源里,2室2厅,435,大兴-旧宫-南,87,2004
6,德茂小区,2室1厅,246,大兴-瀛海镇-德,54,1992
12,台湖银河湾,1室1厅,388,通州-马驹桥-海,55,2017
20,富力又一城B区,3室2厅,950,朝阳-豆各庄-大,173,2008
6,红居斜街4号院,3室1厅,580,西城-广安门外-红,69,1990
7,国家广电总局新302住宅小区,2室1厅,1000,西城-白云路-西,77,2000
20,江南府,2室2厅,448,朝阳-小红门-红,62,2018
5,菓岭小镇,3室2厅,440,昌平-昌平县城-水,107,2005
3,龙湾别墅,4室3厅,3500,顺义-中央别墅区-裕,432,2010
6,贵园南里甲区,2室1厅,275,大兴-亦庄-西,58,2000
17,北京尊府,2室2厅,1900,西城-金融街-闹,117,2010
6,温泉花园(B区),2室1厅,270,昌平-北七家-立,74,1999
1,中铁花溪渡,4室2厅,700,顺义-马坡-顺,167,2017
4,龙湖好望山,5室3厅,1020,顺义-顺义区其他-鑫,295,2014
16,首开熙悦汇,2室1厅,150,房山-长阳-长,50,2018
15,天恒水岸壹号,3室2厅,540,房山-良乡-揽,122,2016
25,绣菊园南区,3室1厅,520,朝阳-北苑-春,107,2001
6,龙华园,1室1厅,290,昌平-回龙观-回,58,2000
9,富力信然庭,2室2厅,1450,西城-陶然亭-南,103,2006
6,供电局良乡家属院,2室1厅,230,房山-良乡-房,70,2001
26,新里西斯莱公馆,3室2厅,680,大兴-高米店-辅,145,2012
16,芳星园三区,1室1厅,318,丰台-方庄-群,48,1992
17,碧水云天颐园(西区),3室1厅,2000,海淀-万柳-万,150,2004
6,芳群园四区,2室1厅,360,丰台-方庄-南,56,2014
20,万象新天家园,1室1厅,375.5,朝阳-常营-常,67,2005
6,大羊宜宾胡同31号院,2室1厅,660,东城-建国门内-大,57,1990
3,麦卡伦地,5室5厅,1280,昌平-北七家-立,350,2012
9,景宜里,2室2厅,800,海淀-田村-田,113,2005
26,玺源台,1室1厅,618,西城-天宁寺-南,61,2013
15,万科幸福汇,3室1厅,236,房山-窦店-大,95,2014
14,万象新天家园,3室2厅,935,朝阳-常营-常,163,2009
12,行宫园四里,2室1厅,238,房山-良乡-房,86,2008
26,润泽公馆,3室2厅,930,朝阳-北苑-水,113,2013
22,康惠园三号院,2室1厅,285,朝阳-双桥-双,70,2010
6,亿城燕西华府,3室2厅,680,丰台-卢沟桥-泉,118,2017
20,荣丰2008,1室1厅,436,西城-天宁寺-广,37,2004
5,昊天伟业嘉园西里,2室1厅,208,房山-良乡-良,40,2004
18,兴盛街187号院,2室2厅,320,大兴-枣园-兴,89,2012
31,芳群公寓,3室2厅,750,丰台-方庄-南,147,2000
3,西山美墅馆,4室2厅,2600,海淀-香山东-南,265,2003
6,新苑街10号院,2室1厅,660,海淀-紫竹桥-新,63,1999
25,方舟苑,2室1厅,640,朝阳-望京西-北,88,2001
15,新城阳光,2室1厅,415,通州-梨园-北,81,2007
19,北京城建国誉府,4室2厅,680,房山-良乡-文,143,2017
6,沿湖小区,3室2厅,310,密云-密云-新,123,2000
3,御汤山,5室2厅,1980,昌平-小汤山北-安,610,2013
8,晶彩亦庄,1室1厅,95,通州-通州区其他-桑,49,2017
18,重聚园,3室2厅,768,石景山-鲁谷-鲁,148,2000
6,永泰东里,2室1厅,385,海淀-清河-永,58,1998
12,本家润园A区,3室2厅,1820,东城-东花市-东,151,2004
3,东方普罗旺斯(北京壹号庄园),6室6厅,4700,昌平-北七家-定,700,2015
8,金地朗悦朗园,3室1厅,390,房山-良乡-清,89,2013
15,康宁居小区,3室1厅,882,丰台-丽泽桥-三,121,2002
4,龙山新新小镇,4室2厅,650,怀柔-怀柔-京,298,2004
3,一栋洋房,5室3厅,1800,大兴-亦庄-天,316,2002
6,南宫景苑一区,2室2厅,370,丰台-卢沟桥-南,91,2011
6,宜春里社区,2室1厅,198,房山-良乡-房,60,1988
10,西山枫林,3室1厅,650,石景山-苹果园-香,120,2005
6,田园风光雅苑西区,2室1厅,450,昌平-回龙观-田,88,2006
6,怡海花园,2室2厅,585,丰台-玉泉营-恒,101,2001
6,南沙滩小区,1室1厅,350,朝阳-南沙滩-大,39,1991
6,大井东里,2室1厅,350,丰台-北大地-大,63,1996
34,京棉新城,2室1厅,450,朝阳-八里庄-朝,78,2007
6,三源里生态小区,2室1厅,370,朝阳-三里屯-新,50,1983
12,中建府前观邸,3室2厅,580,怀柔-怀柔-府,136,2010
29,合生霄云路8号,4室2厅,5999,朝阳-三元桥-霄,450,2010
6,八里庄北里小区,1室1厅,265,朝阳-石佛营-朝,45,1994
6,新源西里中街小区,2室1厅,450,朝阳-三里屯-新,56,1983
2,格拉斯小镇,5室3厅,2850,通州-通州区其他-滨,472,2015
11,怡美家园,3室2厅,917,海淀-上地-安,122,2002
16,芙蓉里小区,2室1厅,670,海淀-圆明园-芙,72,1996
6,山水汇豪苑(南区),2室2厅,190,房山-窦店-窦,74,2006
26,首尔甜城,1室1厅,75,北京周边-燕郊-燕,40,2017
18,新方向家园,3室1厅,748,丰台-科技园区-丰,119,2007
29,合生霄云路8号,4室2厅,5999,朝阳-三元桥-霄,450,2010
8,天恒水岸壹号,4室2厅,600,房山-良乡-揽,138,2017
6,佳和园小区,2室2厅,385,大兴-旧宫-旧,88,2002
6,三里河三区,3室1厅,700,西城-月坛-复,68,2003
25,芳城园三区,2室1厅,480,丰台-方庄-蒲,71,1998
4,K2百合湾,4室2厅,1450,通州-武夷花园-通,185,2013
32,华侨城,4室2厅,1500,朝阳-垡头-金,214,2010
6,东花市北里东区,3室1厅,1070,东城-东花市-东,109,1994
16,流星苑,1室,245,丰台-马家堡-马,36,2009
6,东兴第一社区,2室1厅,288,顺义-顺义城-大,83,1998
4,龙城花园,3室2厅,1050,昌平-回龙观-京,191,1998
14,蓝星花园,1室1厅,170,顺义-后沙峪-裕,24,2007
6,太平桥东里小区,3室1厅,520,丰台-六里桥东-北,76,1995
11,水墨林溪,1室1厅,185,房山-阎村-大,76,2009
6,东总屯小区,2室1厅,200,通州-果园-怡,82,2000
12,龙鼎园,2室1厅,375,通州-九棵树-云,91,2004
28,林肯公园B区,3室2厅,630,大兴-亦庄-荣,168,2014
28,巨富九璟湾,2室2厅,103,北京周边-廊坊-京,77,2017
28,潮白河孔雀城紫藤园,2室2厅,145,北京周边-廊坊-新,88,2014
15,莱圳家园南区,3室2厅,920,海淀-清河-育,114,2007
6,东关二区,3室1厅,235,怀柔-怀柔-开,76,1993
6,冠雅苑,2室1厅,250,昌平-北七家-定,73,2002
21,光熙家园,3室2厅,1400,朝阳-柳芳-和,154,2009
8,金色漫香苑,2室1厅,408,昌平-北七家-天,89,2013
24,富华家园,2室1厅,455,朝阳-朝青-黄,77,2000
6,西辛南区,2室1厅,315,顺义-顺义城-西,81,1995
2,君山别墅,4室2厅,1450,密云-密云-密,505,2008
11,兴达公寓,1室1厅,59,通州-马驹桥-科,42,2012
18,瑞康家园,2室2厅,440,大兴-黄村-龙,104,2006
6,荣京丽都,1室1厅,87,大兴-亦庄-荣,41,2016
16,圣得西区,4室2厅,308,北京周边-燕郊-燕,151,2003
18,金融街融汇,2室1厅,305,大兴-天宫院南-庆,69,2012
14,八角南里,3室1厅,417,石景山-八角-八,75,1988
20,强佑清河新城,2室1厅,600,海淀-清河-京,83,2017
6,西总布胡同小区,3室1厅,780,东城-东单-西,70,1988
19,牛街东里小区,3室1厅,799,西城-陶然亭-牛,101,2001
9,中粮万科长阳半岛,3室1厅,460,房山-长阳-京,95,2012
1,中海安德鲁斯庄园东区,5室3厅,2100,朝阳-百子湾-高,343,2008
27,新荣家园,3室2厅,1050,朝阳-奥林匹克公园-大,133,2004
9,华远裘马四季,4室2厅,888,门头沟-大峪-新,162,2017
6,石榴园北里小区,2室1厅,320,丰台-刘家窑-石,58,1997
16,新明胡同小区,1室1厅,580,西城-德胜门-新,39,1990
4,路劲国际城,3室2厅,265,北京周边-廊坊-华,150,2017
2,王府园中园,5室3厅,1300,昌平-北七家-北,285,2000
7,天通苑北三区,2室1厅,365,昌平-天通苑-太,84,2005
26,富力城D区,2室2厅,1270,朝阳-劲松西-广,111,2006
11,万科四季花城,3室1厅,540,顺义-顺义城-顺,118,2008
4,美林香槟小镇,4室2厅,1120,顺义-天竺-林,298,2004
4,美树假日嘉园,3室2厅,679,昌平-北七家-七,172,2005
22,康堡财富堡座,3室2厅,1280,朝阳-东大桥-工,155,2003
5,金地格林小镇(大兴区别墅),3室2厅,850,大兴-亦庄-天,159,2004
18,福城上上城五期,2室1厅,156,北京周边-燕郊-燕,87,2009
28,北京新天地(东区),1室1厅,422,朝阳-管庄-朝,74,2009
6,北许场新村,2室1厅,135,通州-通州区其他-张,87,2009
6,九洲兴达家园A区,3室1厅,275,房山-城关-兴,117,2002
7,金色漫香林(中区),2室1厅,480,大兴-亦庄-东,90,2010
6,成和园,2室2厅,380,大兴-旧宫-庑,91,2005
6,水墨林溪,2室2厅,205,房山-阎村-大,92,2008
2,龙湾别墅,6室3厅,2700,顺义-中央别墅区-裕,436,2010
25,白鹭岛,2室2厅,78,北京周边-廊坊-京,72,2017
20,绿港家园1区,3室2厅,570,顺义-顺义城-顺,136,2008
6,虎坊路小区,2室1厅,558,西城-陶然亭-虎,57,1983
3,温哥华森林,5室3厅,1400,昌平-北七家-立,360,2006
27,西豪逸景家园,2室1厅,788,西城-天宁寺-广,92,2005
18,民康胡同30号院,2室1厅,800,西城-金融街-民,76,1991
29,合生霄云路8号,4室3厅,5299,朝阳-三元桥-霄,450,2008
9,曹园逸家,1室1厅,103,通州-马驹桥-梨,50,2014
18,涧桥山,2室1厅,190,密云-密云-农,68,2009
33,夏威夷蓝湾,2室2厅,185,北京周边-燕郊-迎,88,2013
6,花园闸北里,3室1厅,355,朝阳-定福庄-定,69,1992
14,枫南世嘉,2室1厅,398,丰台-角门-马,75,2006
3,西京都高尔夫别墅,4室2厅,840,北京周边-保定-京,254,2017
14,翠成馨园,2室1厅,470,朝阳-垡头-南,101,2006
19,农光东里,2室1厅,435,朝阳-劲松东-南,87,1997
31,国兴观湖国际,4室2厅,2750,朝阳-朝阳公园东-东,295,2005
10,北一街8号,3室2厅,730,昌平-沙河-高,186,2008
6,丰景高苑,2室1厅,245,昌平-南口-南,92,2004
7,丰汇园小区,4室2厅,3800,西城-金融街-太,215,2002
27,龙湖时代天街东区,2室1厅,370,大兴-天宫院南-永,86,2012
6,北京熔炼宿舍,2室1厅,470,西城-广安门外-莲,64,2015
6,清河毛纺路16号院,2室1厅,399,海淀-清河-毛,63,2000
6,樱花园三区,1室1厅,255,顺义-机场附近-李,66,2000
2,裕京花园,4室2厅,2100,顺义-中央别墅区-榆,260,1999
26,丽景长安,2室1厅,405,门头沟-冯村-石,88,2013
19,和乔丽致,3室2厅,1280,朝阳-国贸CBD-光,124,2007
18,紫竹花园,3室2厅,1650,海淀-车道沟-紫,211,2000
6,羊耳峪北里,2室1厅,130,房山-燕山-东,55,1986
4,远洋天著悦山,3室2厅,1230,大兴-亦庄-小,230,2013
18,远洋一方润园东北区,3室2厅,700,朝阳-双桥-塔,116,2012
6,安贞西里一区,1室1厅,295,朝阳-安贞-安,40,1986
11,三星庄园(三星庄1号院),2室2厅,610,丰台-角门-马,121,2003
20,中骏西山天璟,3室2厅,700,门头沟-城子-北,146,2017
16,西马金润家园,3室2厅,915,丰台-角门-马,159,2005
5,幸福二村,2室1厅,425,朝阳-三里屯-春,58,2001
8,雅世合金公寓,2室1厅,850,海淀-田村-永,88,2011
18,北街家园六区,3室1厅,345,昌平-沙河-西,77,2009
16,和光里,2室1厅,433,丰台-北大地-卢,83,2005
6,清河毛纺南小区,2室1厅,330,海淀-清河-毛,49,2000
15,瑞雪春堂,2室1厅,310,房山-良乡-良,89,2010
20,中国铁建长阳国际城,2室1厅,320,房山-长阳-长,80,2011
28,金隅丽景园,1室1厅,214,朝阳-常营-朝,51,2010
33,东贸国际,3室2厅,315,北京周边-燕郊-行,134,2009
20,中海御鑫阁,1室,285,丰台-科技园区-六,41,2013
18,乐活家园,2室2厅,275,房山-阎村-紫,89,2010
2,阳光城京兆府,5室3厅,1600,通州-马驹桥-通,370,2018
32,新康园南区,1室1厅,410,昌平-霍营-黄,71,2004
15,万科幸福汇,2室1厅,206,房山-窦店-大,81,2012
6,石园西社区,1室1厅,225,顺义-顺义城-石,60,1992
6,沿湖小区,2室2厅,215,密云-密云-新,77,2000
24,青荷里南山园,2室1厅,275,朝阳-豆各庄-天,86,2018
22,首开铂郡,3室2厅,2200,朝阳-三里屯-新,243,2013
11,柏林爱乐(二期),1室1厅,400,朝阳-常营-管,70,2010
12,中科院中关村东南小区,2室1厅,698,海淀-中关村-科,58,1996
31,潮白河孔雀城榕枫园,3室2厅,140,北京周边-廊坊-侯,89,2015
13,翠成馨园,2室1厅,450,朝阳-垡头-南,88,2012
23,首座绿洲,2室1厅,560,丰台-马家堡-角,86,2005
6,佳运园二区,2室1厅,446,昌平-立水桥-立,86,2004
28,巨富九璟湾,2室2厅,109,北京周边-廊坊-京,86,2017
31,上元君庭,2室1厅,680,朝阳-北苑-安,85,2008
6,果园新里中区,2室1厅,165,密云-密云-西,59,2000
6,房山农林路5号商住楼,2室1厅,95,房山-城关-农,45,2008
6,大宁山庄,4室2厅,1030,房山-长阳-京,222,2012
18,涧桥山,2室2厅,225,密云-密云-农,85,2012
11,领秀慧谷D区(二区),2室1厅,380,昌平-朱辛庄-农,81,2012
4,世茂萨拉曼卡,3室2厅,260,北京周边-廊坊-福,125,2017
31,博雅园,2室2厅,1050,朝阳-朝阳公园西-农,125,2003
6,冠雅苑,2室1厅,328,昌平-北七家-定,69,2006
6,云趣园一区,4室2厅,518,昌平-回龙观-龙,140,2000
8,旭东嘉园上海沙龙,3室2厅,750,大兴-亦庄-天,118,2004
11,北京城建海梓府,3室2厅,600,大兴-瀛海镇-泰,104,2015
16,阳春光华家园,2室2厅,1188,海淀-万柳-万,87,2001
33,燕达首尔国际村,1室1厅,72,北京周边-燕郊-燕,51,2014
6,中科院中关村东南小区,2室1厅,1000,海淀-中关村-科,82,1984
26,晨光家园A区,3室1厅,580,朝阳-石佛营-朝,104,2000
15,永达逸家,2室1厅,700,海淀-田村-玉,102,2005
6,清源西里,2室1厅,255,大兴-枣园-清,56,1996
17,玉安园,2室1厅,400,丰台-草桥-嘉,74,1998
9,逸翠园(3号院),3室1厅,1050,朝阳-朝青-姚,128,2006
6,桃园小区,2室1厅,289,门头沟-大峪-桃,82,2000
6,梧桐苑,2室2厅,259,密云-密云-环,101,2003
6,羊肉胡同120号院,3室1厅,920,西城-金融街-羊,80,1990
30,嘉润花园,3室2厅,850,朝阳-望京西-广,132,2002
15,富力运河10号小区,2室2厅,253,通州-新华大街-滨,70,2015
8,K2海棠湾,3室4厅,1180,通州-梨园-云,196,2011
3,枫丹壹号,4室2厅,1700,大兴-瀛海镇-鹿,241,2015
3,澳景园,5室3厅,2199,顺义-中央别墅区-天,496,2000
6,羊各庄新村,2室1厅,205,昌平-北七家-定,86,2012
15,首开熙悦汇,2室2厅,177,房山-长阳-长,63,2017
29,莱蒙顺泽水榭花城,3室1厅,152,北京周边-燕郊-李,81,2015
25,荣盛白鹭岛,2室1厅,82,北京周边-廊坊-五,76,2017
15,加州水郡(西区),3室2厅,420,房山-长阳-昊,135,2009
24,晓月苑五里,1室1厅,220,丰台-看丹桥-晓,61,2004
25,IN北京,2室2厅,95,通州-马驹桥-兴,71,2018
18,天朗园(北街家园一区),4室2厅,580,昌平-沙河-高,136,2008
6,胜利小区,2室1厅,262,顺义-顺义城-顺,60,1998
6,北花园小区(1号院),2室2厅,126,朝阳-双桥-北,62,2017
20,裕中西里,3室1厅,827,西城-德胜门-北,66,1989
20,同仁园,3室1厅,400,丰台-刘家窑-仁,110,2017
5,龙湖双珑原著,3室2厅,1580,朝阳-来广营-景,198,2014
2,阳光城,3室2厅,270,北京周边-保定-通,125,2017
12,荣盛阳光馨苑,1室1厅,48,北京周边-廊坊-瑞,44,2017
17,黄寺大街24号院,2室1厅,840,西城-德胜门-黄,75,1987
20,新龙城,1室1厅,380,昌平-回龙观-昌,56,2007
6,乐园西小区,3室1厅,232,平谷-平谷其他区-平,98,1996
5,龙跃苑东五区,2室1厅,459,昌平-回龙观-良,97,2005
6,北亚花园,2室2厅,313,昌平-北七家-东,86,1999
26,建投御湖园,2室2厅,130,北京周边-廊坊-迎,80,2017
9,雅世合金公寓,2室1厅,749,海淀-田村-永,88,2011
12,中海城香克林,2室1厅,458,朝阳-十里河-成,66,2012
16,首开国风美仑,3室2厅,320,通州-马驹桥-兴,89,2013
6,金鑫苑小区,2室2厅,210,房山-窦店-大,91,2006
24,翠微北里,2室1厅,550,海淀-公主坟西-翠,57,1992
28,巨富九璟湾,3室1厅,125,北京周边-廊坊-京,93,2016
15,中央公园,2室2厅,116,北京周边-秦皇岛-海,85,2016
6,北潞芳家园,2室1厅,209,房山-良乡-北,71,2000
5,北城根,2室1厅,220,昌平-昌平县城-北,53,2000
18,纳丹堡,2室1厅,170,北京周边-燕郊-神,78,2008
29,星城国际,3室2厅,820,朝阳-酒仙桥-酒,146,2002
11,鲁能7号院溪园,3室2厅,535,顺义-马坡-顺,134,2012
28,八家嘉苑,1室1厅,400,海淀-学院路-双,61,2013
14,加州水郡(西区),2室1厅,280,房山-长阳-昊,92,2011
16,利泽西园,1室1厅,330,朝阳-望京西-广,50,2013
11,万科如园,4室3厅,2799,海淀-西北旺-永,287,2015
6,明源北里,2室1厅,185,房山-良乡-房,58,1981
18,荣盛花语城,2室1厅,105,北京周边-廊坊-张,95,2016
27,国风上观,1室2厅,660,朝阳-望京东-阜,74,2009
20,恒基中心汇豪阁,3室2厅,1230,东城-建国门内-建,168,2005
6,马家堡西里,2室1厅,288,丰台-马家堡-马,60,1995
6,南厂住宅北区,2室1厅,162,昌平-南口-西,58,1990
6,贵园南里丙区,2室1厅,310,大兴-亦庄-西,61,2000
15,香海园,4室1厅,705,大兴-高米店-兴,104,2008
5,金鑫苑小区,2室1厅,185,房山-窦店-大,86,2004
3,秀水花园,5室2厅,1450,大兴-旧宫-旧,287,2005
5,工人体育场东路小区,3室1厅,620,朝阳-朝外大街-工,80,1974
3,财富公馆,8室3厅,6113,朝阳-来广营-康,913,2008
11,加州水郡(西区),2室2厅,278,房山-长阳-昊,88,2009
28,万科星园,2室2厅,700,朝阳-北苑-安,91,2006
12,天通苑北二区,2室1厅,430,昌平-天通苑-太,112,2005
15,惠新苑,2室1厅,760,朝阳-芍药居-惠,113,1999
6,大羊宜宾胡同31号院,2室1厅,450,东城-建国门内-大,60,1990
2,易郡别墅,3室2厅,820,顺义-李桥-左,207,2016
36,凤凰城,1室1厅,912,朝阳-三元桥-曙,79,2008
22,中海紫御公馆,2室2厅,1280,东城-永定门-永,90,2008
23,铂悦山,3室2厅,105,北京周边-廊坊-益,102,2017
32,季景沁园,3室2厅,1260,朝阳-望京西-湖,163,2006
22,大方居,2室1厅,305,通州-九棵树-半,89,2010
5,长阳半岛中央城,2室1厅,112,房山-长阳-京,42,2018
4,万通龙山逸墅,4室2厅,850,怀柔-怀柔-庙,318,2012
6,首开常青藤C区,3室2厅,635,朝阳-东坝-单,91,2010
18,保利花园(北区),3室2厅,260,密云-密云-阳,90,2010
6,呼家楼西里,2室1厅,460,朝阳-国贸CBD-朝,56,1993
18,红莲南里,3室1厅,620,西城-马连道-红,79,1985
17,瑞雪春堂,4室2厅,680,房山-良乡-良,203,2010
6,北亚花园,2室1厅,325,昌平-北七家-东,82,2003
4,丽宫别墅,6室6厅,6799,顺义-天竺-林,894,2000
16,定福家园南里3号院,2室1厅,444.5,朝阳-定福庄-朝,94,2006
6,杰辉苑,2室1厅,225,房山-燕山-城,101,2005
1,路劲国际城,3室2厅,288,北京周边-廊坊-华,125,2014
5,迎风五里,2室1厅,125,房山-燕山-迎,62,1980
5,龙湖好望山,5室3厅,820,顺义-顺义区其他-鑫,220,2014
29,金融街融汇,1室1厅,260,大兴-天宫院南-庆,53,2014
2,香江花园,5室3厅,2200,朝阳-来广营-香,266,1997
28,金泉家园,1室1厅,700,朝阳-亚运村-大,75,2008
28,燕达首尔国际村,1室1厅,49,北京周边-燕郊-燕,40,2018
6,京溪小区,3室2厅,147,密云-密云-密,97,2000
7,檀州家园东区,4室2厅,285,密云-密云-京,134,2006
15,亦庄北岸,3室1厅,510,大兴-旧宫-旧,86,2008
5,达华庄园,4室3厅,873,昌平-北七家-定,226,2017
3,平谷山水放歌别墅,3室2厅,170,平谷-平谷其他区-东,160,2017
5,西环里,3室1厅,255,昌平-昌平区其他-西,70,1995
27,北京新天地(东区),2室1厅,575,朝阳-管庄-朝,95,2010
16,金茂悦(亦庄金茂悦南区),5室3厅,1080,大兴-瀛海镇-兴,162,2015
28,恒昌花园,3室1厅,1000,西城-广安门外-红,122,2000
33,燕京航城,3室2厅,298,北京周边-燕郊-创,133,2009
20,燕达首尔国际村,2室2厅,100,北京周边-燕郊-燕,65,2016
10,天通中苑(38-51号楼),4室2厅,900,昌平-天通苑-太,175,2008
6,龙锦苑东四区,2室1厅,410,昌平-霍营-露,102,2009
15,香海园,3室2厅,660,大兴-高米店-兴,132,2011
1,亚运新新家园(别墅),5室2厅,5050,朝阳-亚运村-辛,451,2010
11,京投万科金域公园,3室1厅,429,房山-长阳-京,97,2015
17,星河苑1号院,2室1厅,566,丰台-马家堡-嘉,89,2008
1,世茂萨拉曼卡(别墅),3室2厅,200,北京周边-廊坊-福,121,2015
31,天作国际中心,1室1厅,620,海淀-皂君庙-中,69,1990
5,远洋天著春秋(别墅),4室2厅,2000,石景山-石景山区其他-金,206,2017
20,联宝公寓,3室2厅,1400,朝阳-三里屯-幸,202,1999
2,珠江壹千栋,4室2厅,1500,昌平-北七家-定,394,2007
15,北京城建胜茂傲山,4室2厅,440,房山-良乡-房,108,2018
6,兴华园,2室1厅,320,大兴-枣园-清,80,1996
33,燕达首尔国际村,3室2厅,140,北京周边-燕郊-燕,98,2014
11,密云华润橡树湾,3室2厅,365,密云-密云-滨,126,2015
16,稻香园小区,3室1厅,1000,海淀-万泉河-北,89,1995
18,路劲国际城,3室2厅,258,北京周边-廊坊-华,125,2014
15,领秀慧谷A区(三区),3室2厅,458,昌平-朱辛庄-农,90,2018
7,龙湖双珑原著,3室2厅,1600,朝阳-来广营-景,196,2014
